AVERAGE,MAX,MIN,STD,MEDIAN,CLUSTER
1.9220880073378603,0.7727045819416816,-0.03443361899238189,0.2829045368705163,1.632878820604285,2
0.574849731725394,0.4799945532687388,-0.2815917324776682,0.6041458963592654,0.4714168979987274,2
-0.058352257812463566,-0.9303355848827104,0.21272449449290423,0.06470285872721494,-0.28011728721663226,2
0.21109539731002872,-0.26508551971693284,0.21272449449290423,0.16774254007266268,0.4714168979987274,2
0.5950583058595817,0.692874574121788,-0.2815917324776682,0.5920235809068596,0.4714168979987274,2
0.3121382679809627,0.5465195597853166,-0.2815917324776682,0.5799012654544542,0.4714168979987274,2
0.3323468421151505,0.2671145324156896,-1.0432881004005048,0.5799012654544542,0.403095608433696,2
-0.21328465950789746,0.9323645975814677,-2.034167446282425,0.670818631347496,-0.28011728721663226,2
-0.07856083194665132,0.7993145845483121,-2.0319205543416494,0.45867811093039784,-0.28011728721663226,2
-0.0920332147027757,1.0654146106146234,-0.6860322818172274,0.4829227418352091,-0.28011728721663226,2
-0.2671741905323974,0.2671145324156896,-0.2366538936621616,0.08894748963202621,-0.28011728721663226,2
-1.1630876438146862,0.9323645975814677,-0.6860322818172274,0.13137559371544605,-1.6465430785172888,2
0.5007516265667088,0.6662645715151565,-2.034167446282425,0.3616995873111528,0.403095608433696,2
0.285193502468714,1.3315146366809345,-2.0319205543416494,0.6465740004426848,0.403095608433696,2
-0.27391038191045836,0.0010145063493784015,-0.2366538936621616,0.20410948642987986,-0.28011728721663226,2
-0.8869037973141306,-0.8638105783661326,-0.12430929662339514,-0.020153349439624213,-0.6900450246068303,2
0.45359828692027226,0.20058952589911183,-0.955659314710267,0.5374731613710343,0.06148916060853188,2
-0.46252374049620437,-0.6509305575130839,0.3026001721239175,0.7859806281453496,-0.34843857678166607,2
1.1541621902387542,-0.13203550668377723,2.077644805336427,-0.48686249435724066,0.6080594771287926,2
-1.0418361990095644,-0.7174555640296617,0.3924758497549307,0.09500864735822943,-1.099972761997028,2
-0.7723885438870722,-1.2629606174655994,0.2801312527161643,0.0040912814651870525,-1.3049366306921246,2
1.0531193195678201,0.0010145063493784015,0.5722272050169568,1.2466286153367632,0.9155052801714423,2
-4.585072863870351,-3.085745796019831,1.0665434319875295,-2.4688610708255596,-4.516037240248668,1
0.21109539731002872,0.13406451938253403,-0.2366538936621616,0.2768433791443136,0.403095608433696,2
-0.12571417159308784,0.2671145324156896,-1.1354106699722932,0.2768433791443136,-0.28011728721663226,2
0.23130397144421647,0.13406451938253403,-0.011964699584628683,0.19198717097747395,0.403095608433696,2
0.10331633526103133,0.4001645454488452,0.43741368857043716,0.13137559371544605,-0.28011728721663226,2
0.379500181761587,0.6662645715151565,-0.011964699584628683,0.2404764327870965,0.403095608433696,2
0.2245677800661531,1.198464623647779,-0.011964699584628683,0.4101888491207753,0.403095608433696,2
0.022482038724282685,1.0654146106146234,-1.5847890581273592,0.525350845918629,0.403095608433696,2
0.18415063179777996,0.5332145584820008,-0.011964699584628683,0.4889838995614118,0.403095608433696,2
0.0022734645900973193,1.0667451107449555,-1.8072313602641168,0.2768433791443136,-0.28011728721663226,2
0.23804016282227747,0.4001645454488452,-1.133163778031518,0.2525987482395024,0.403095608433696,2
0.26498492833452864,1.0654146106146234,0.21272449449290423,0.44049463775178926,0.403095608433696,2
0.723045942042767,0.9323645975814677,-0.9107214758947604,0.2525987482395024,0.403095608433696,2
0.08984395250490695,1.1997951237781113,-0.6860322818172274,0.3132103255015303,-0.28011728721663226,2
0.20435920593196774,0.8006450846786444,-2.0319205543416494,0.7738583126929438,0.403095608433696,2
0.13026110077328007,0.5345450586123331,-0.2366538936621616,0.2344152750608938,-0.28011728721663226,2
-0.08529702332471471,0.13539501951286625,-0.4613430877396945,0.22229295960848844,-0.28011728721663226,2
0.3121382679809627,1.1997951237781113,-0.2366538936621616,0.6162682118116708,0.403095608433696,2
0.17741444041971657,1.0667451107449555,-0.011964699584628683,0.33139379868013885,0.403095608433696,2
0.480543052432521,0.6662645715151565,-0.4613430877396945,0.6768797890736993,0.403095608433696,2
-0.3075913388007705,0.2671145324156896,-0.6860322818172274,0.39806653366836997,-0.28011728721663226,2
-0.2941189560446461,0.0010145063493784015,-0.7759079594482404,0.3132103255015303,-0.28011728721663226,2
0.5142240093228332,0.9336950977117999,-0.2366538936621616,0.7071855777047131,0.403095608433696,2
0.035954421480409456,0.7993145845483121,-0.2366538936621616,0.45867811093039784,-0.28011728721663226,2
0.6422116455060183,0.6675950716454887,-0.2366538936621616,0.45261695320419515,0.403095608433696,2
1.1406898074826297,0.9336950977117999,-0.2366538936621616,0.8284087322287695,1.0863085040840244,2
0.8847145351162619,-1.1964356109490217,1.785548853035635,-0.4323120748214154,1.0863085040840244,2
0.07637156974878258,0.13539501951286625,0.5497582856092036,-0.4626178634524294,0.12981045017356324,2
-0.455787549118141,0.027624508956009902,-0.4613430877396945,-0.5292905984406602,-0.28011728721663226,2
-0.7319713956186966,-0.477965540569982,0.3700069303471775,-0.7838592229411785,-0.553402445476765,2
-0.5905113766793896,-0.7706755692429238,0.3700069303471775,-0.7535534343101643,-0.48508115591173123,2
0.1572058662855312,-0.6642355588163996,0.3700069303471775,-0.7535534343101643,0.403095608433696,2
0.1706782490416556,-0.3968050326197562,0.3026001721239175,-0.8868989042866262,0.403095608433696,2
-0.32779991293495825,-0.13203550668377723,0.43741368857043716,-0.7535534343101643,-0.28011728721663226,2
-0.17960370261758532,0.4014950455791775,0.21272449449290423,-0.40806744391660416,0.06148916060853188,2
-0.2941189560446461,-0.5311855457832441,0.43741368857043716,-0.6747583838695278,-0.28011728721663226,2
-0.2941189560446461,-0.6110155536031376,0.66210288264797,-0.7717369074887729,-0.28011728721663226,2
0.09658014388297034,0.26844503254602187,0.5946961244247104,-0.41412860164280685,0.403095608433696,2
0.0628991869926582,-0.6642355588163996,0.66210288264797,-0.8687154311080176,0.403095608433696,2
0.4468620955422113,0.2671145324156896,0.43741368857043716,-0.4262509170952125,0.403095608433696,2
-0.253701807776273,0.002345006479710638,0.21272449449290423,-0.6444525952385138,-0.28011728721663226,2
-0.1459227457272756,-0.13203550668377723,0.21272449449290423,-0.7414311188577587,-0.28011728721663226,2
0.46707066967639665,-0.3968050326197562,0.66210288264797,-0.5535352293454715,0.403095608433696,2
0.02921823010234607,-0.6642355588163996,0.5722272050169568,-0.7838592229411785,0.403095608433696,2
0.23804016282227747,-0.34358502740649416,0.21272449449290423,-0.7717369074887729,0.403095608433696,2
0.8577697696040131,0.4014950455791775,0.66210288264797,-0.40200628619040124,1.0863085040840244,2
-4.046177553625364,-2.9793057855933074,1.2462947872495556,-2.4688610708255596,-3.9694669237284064,1
