AVERAGE,MAX,MIN,STD,MEDIAN,CLUSTER
1.977922097318761,0.021519883655863804,0.8218115747906388,0.1309531562060407,1.8913461464980774,1
2.136871265028004,0.19239631083056816,0.8218115747906388,0.4681088693131841,1.8913461464980774,1
1.716123468150596,0.021519883655863804,0.5243378161340829,0.28790495368695224,1.4075908204565444,1
2.005971950443921,0.19239631083056816,0.22686405747752697,0.24721374693264161,2.155212687975276,1
-0.5465646839456925,-0.14780312145361515,-0.23286811499169582,0.4274176625588739,-0.30754169914525226,2
-0.7569385823843983,-0.14780312145361515,-0.5303418736482518,0.22396162878732132,-0.7912970251867855,2
-0.4717650756119308,0.3632727380052725,-0.5303418736482518,0.1193270971333803,-0.30754169914525226,2
-0.30814093238182827,-0.14780312145361515,-0.23286811499169582,0.3809134262682334,-0.30754169914525226,2
-0.18191659331860577,-0.4118848725417947,-0.5303418736482518,0.16583133342402087,-0.30754169914525226,2
-0.6727890230089166,0.02307330572108918,-0.5303418736482518,0.6134346077214362,-0.7912970251867855,2
-2.5801790355198366,-1.5319021815687186,-0.5303418736482518,-0.6770579493438388,-2.506429544788582,2
-0.9205627256145008,0.3648261600704968,-0.5303418736482518,0.06700983130640979,-1.2750523512283178,2
-0.7101888271757967,0.3632727380052725,-0.5303418736482518,0.26465283554163194,-0.7912970251867855,2
-0.7195387782175167,0.19239631083056816,-0.5303418736482518,0.39835251487722373,-0.7912970251867855,2
-1.4207851063465318,0.1768620901783221,-0.5303418736482518,0.34022221951392273,-1.7148299203569837,2
-1.34131052249191,-0.1322689008013691,-0.5303418736482518,0.3809134262682334,-1.2750523512283178,2
-1.2524859875955683,0.3322042967007804,-0.5303418736482518,0.4157916034862135,-1.7148299203569837,2
-1.1776863792618066,0.021519883655863804,-0.5303418736482518,0.24140071739631166,-1.2750523512283178,2
-1.1449615506157858,0.48754650322323867,-0.5303418736482518,-0.45616282696329635,-1.2750523512283178,2
-1.0093872605108434,0.3322042967007804,-0.527637566751374,0.026318624552099167,-1.2750523512283178,2
-0.7849884355095583,0.3322042967007804,-0.5303418736482518,0.061196801770079856,-0.8352747820996511,2
-0.9953623339482625,0.642888709745697,-0.5303418736482518,0.526239164676485,-1.2750523512283178,2
-0.9345876521770816,-0.13382232286659448,-0.5303418736482518,0.12514012666971025,-0.8352747820996511,2
-0.8270632151972991,0.0836567662648469,-0.5303418736482518,0.2065225401783315,-0.8792525390125183,2
-0.644739169883755,-0.3202329706935438,-0.4762557357106962,0.27627889461429234,-0.5714082406224524,2
-1.0093872605108434,0.5652176064844678,-0.5303418736482518,0.24140071739631166,-1.1431190804897178,2
-0.5418897084248333,0.3477385173530264,-0.503298804679474,0.3285961604412629,-0.6153859975353181,2
-0.7148638026966575,0.09919098691709295,-0.503298804679474,0.4564828102405242,-0.8352747820996511,2
-0.7475886313426783,0.2871550568092676,-0.527637566751374,0.14839224481503052,-0.6153859975353181,2
-0.6868139495714958,0.3943411793097635,-0.4762557357106962,0.2820919241506223,-0.7033415113610525,2
-0.5231898063413933,0.1768620901783221,-0.4762557357106962,0.26465283554163194,-0.6153859975353181,2
-0.5091648797788124,-0.14935654351884053,-0.2599111839604737,0.2937179832232822,-0.6593637544481853,2
-1.056137015719444,0.2545331934395512,-0.5303418736482518,0.7006300507663874,-1.406985621966917,2
-0.9953623339482625,0.114725207569339,-0.503298804679474,0.3285961604412629,-1.0991413235768512,2
-1.093536819886325,0.2856016347440433,-0.5303418736482518,0.2181485992509914,-1.187096837402584,2
-0.48111502665365247,0.3322042967007804,-0.5303418736482518,0.6192476372577662,-0.6153859975353181,2
-0.4437152224867708,0.09919098691709295,-0.503298804679474,0.08444891991540014,-0.5274304837095852,2
-0.616689316758595,0.1768620901783221,-0.5303418736482518,-0.10156802524716214,-0.8352747820996511,2
-0.42034034488246996,-0.4445067359115111,-0.2599111839604737,-0.2875849704097244,-0.3954972129709851,2
-0.5559146349874141,0.1768620901783221,-0.5303418736482518,0.2820919241506223,-0.6153859975353181,2
-0.5465646839456925,0.5496833858322218,-0.5303418736482518,0.4739218988495145,-0.3954972129709851,2
-0.5792895125917132,0.3322042967007804,-0.5303418736482518,0.36347433765924303,-0.7473192682739181,2
-0.2193163974854858,0.9225046814861225,-0.2599111839604737,0.4274176625588739,-0.3954972129709851,2
-0.12114191154742328,0.3632727380052725,-0.2599111839604737,0.20070951064200104,-0.35151945605811946,2
-0.04166732769280244,0.48754650322323867,-0.5303418736482518,0.526239164676485,-0.35151945605811946,2
-0.37359058967386993,0.673957151050189,-0.5303418736482518,0.7645733756660178,-0.7033415113610525,2
-0.5512396594665533,0.6894913717024351,-0.5303418736482518,0.9680294094375699,-0.3954972129709851,2
-0.07439215633882328,0.3322042967007804,-0.5303418736482518,0.5843694600397855,-0.04367515766805363,2
-0.5465646839456925,0.3943411793097635,-0.5303418736482518,0.28790495368695224,-0.5274304837095852,2
-0.5699395615499933,0.021519883655863804,-0.5303418736482518,0.4739218988495145,-0.6153859975353181,2
0.014432378557519226,0.7982309162681552,-0.42216959777314056,0.5901824895761154,0.0003025992448135861,2
0.005082427515799226,0.7982309162681552,-0.5303418736482518,0.1425792152787006,-0.3954972129709851,2
-0.07906713185968245,0.4890999252884641,-0.5303418736482518,0.5088000760674947,-0.3954972129709851,2
-0.2707411282149466,0.7050255923546801,-0.5303418736482518,0.9970945571192207,-0.3954972129709851,2
-0.02296742560936244,0.5341491651799768,-0.5303418736482518,0.4157916034862135,0.044280356157680806,2
0.21078135043364257,0.48754650322323867,-0.5303418736482518,0.3053440422959426,0.044280356157680806,2
0.00040745199493839466,0.3322042967007804,-0.5303418736482518,0.7994515528839985,-0.021686279211620023,2
0.11260686449558173,0.3322042967007804,-0.5303418736482518,0.3460352490502527,0.044280356157680806,2
-0.2146414219646266,0.7982309162681552,-0.5303418736482518,0.7529473165933579,-0.3954972129709851,2
-0.616689316758595,0.17841551224354749,-0.2599111839604737,0.35184827858658313,-0.8352747820996511,2
-0.4577401490493516,0.9535731227906136,-0.5303418736482518,0.29953101275961214,-0.4834527267967196,2
-0.08374210738054327,0.33375771876600574,-0.5303418736482518,0.5553043123581353,-0.3954972129709851,2
-0.04634230321366327,1.1104687513782971,-0.5303418736482518,0.4739218988495145,0.044280356157680806,2
0.3603805671011659,0.7982309162681552,-0.5303418736482518,0.6018085486487753,0.044280356157680806,2
0.8372280702288959,0.9691073434428596,-0.5303418736482518,0.6483127849394159,0.9238354944150127,2
1.5571743004413525,-2.4173527587467314,2.7689125405426416,-1.3629954346307864,2.507034743278209,1
1.6132740066916726,-1.9513261391793564,4.094022920012754,-2.2988931899799274,1.9793016603238103,1
-3.3655749230243335,-4.3125276783207225,2.0928358163231966,-3.502190304000251,-2.9901848708301153,2
0.785803339499435,-1.842586594613635,1.5519744369476398,-1.7001511477379303,1.0117910082407455,1
0.9541024582503984,-1.7338470500479144,1.9576204714793073,-1.6362078228382995,1.1877020358922112,1
0.790478315020296,-1.8891892565703727,1.4167590921037507,-1.6536469114472898,1.0117910082407455,1
0.18740647282934172,-1.9202576978748642,1.6871897817915291,-1.7989726498555414,0.35212465454774666,1
1.3795252306486676,-1.1901493272193104,1.6331036438539732,-1.8919811224368226,1.6714573619337445,1
-0.20529147092290662,-0.47557517721600207,0.28095019541508254,-0.9909615443056624,0.044280356157680806,2
-0.2520412261315066,-0.9882044587401151,-0.016523563241473374,-0.9444573080150218,0.26416914072201375,2
0.014432378557519226,-0.382369853302528,-0.016523563241473374,-1.2234827257588647,0.5280356821992124,2
-0.49046497769537245,-0.6464516043907064,0.28095019541508254,-1.3106781688038158,-0.21958618531951937,2
-2.2061809938510284,-1.764915491352406,0.5784239540716387,-2.1303153334263554,-1.9347187049213168,2
-1.621809053743516,-1.6717101674389314,0.28095019541508254,-1.4153127004577568,-1.4509633788797844,2
-0.5792895125917132,0.7360940336591721,-0.4762557357106962,-0.3282761771640345,-0.4394749698838524,2
-0.31281590790268743,0.7360940336591721,-0.4762557357106962,-0.3108370885550447,-0.21958618531951937,2
-0.6120143412377341,0.22346475213506026,-0.4762557357106962,-0.39803253159999535,-0.4394749698838524,2
0.1172818400164409,0.22346475213506026,0.7136392989155278,-0.7410012742434692,0.26416914072201375,2
-0.83173819071816,-0.6464516043907064,-0.31399732189802926,-0.706123097025489,-0.7033415113610525,2
-0.6681140474880558,-0.21149342612782362,-0.17878197705414023,-0.7584403628524595,-0.7033415113610525,2
-0.4670901000910716,0.052588324960355905,0.4161655402589716,-0.9967745738419923,-0.4394749698838524,2
-0.4857900021745116,0.22346475213506026,0.28095019541508254,-0.7758794514614499,-0.4394749698838524,2
-0.38761551623644913,-0.47557517721600207,-0.17878197705414023,-0.6189276539805378,-0.21958618531951937,2
-0.08374210738054327,0.47201228257099265,-0.31399732189802926,-0.4503497974269659,0.26416914072201375,2
-0.3548906875904283,0.5652176064844678,-0.42216959777314056,-0.3399022362366949,-0.21958618531951937,2
-0.36424063863214995,-0.11828810221434843,-0.31399732189802926,-0.601488565371548,-0.4394749698838524,2
-0.7849884355095583,-0.13382232286659448,-0.2599111839604737,-0.4910410041812765,-0.8352747820996511,2
-1.2104112079078275,0.48754650322323867,-0.2599111839604737,-0.3747804134546751,-1.2750523512283178,2
-0.8270632151972991,0.48754650322323867,-0.2599111839604737,-0.4910410041812765,-0.8352747820996511,2
-0.9532875542605216,0.48754650322323867,-0.5303418736482518,-0.47941494510861665,-0.8352747820996511,2
-0.7101888271757967,-0.5998489424339694,0.010519505727304404,-1.0897830464232734,-0.8352747820996511,2
-0.4250153204033308,0.3322042967007804,0.28095019541508254,-0.8049445991431001,-0.3954972129709851,2
-0.6821389740506366,-0.2891645293890528,-0.5303418736482518,-0.8165706582157605,-0.3954972129709851,2
-0.43436527144505077,0.021519883655863804,-0.5303418736482518,-0.3282761771640345,-0.3954972129709851,2
-0.38294054071558997,0.021519883655863804,-0.5303418736482518,-0.47360191557228615,-0.3954972129709851,2
-0.7288887292592366,0.642888709745697,-0.2599111839604737,-0.7177491560981494,-0.3954972129709851,2
-0.27541610373580744,-0.2891645293890528,-0.2599111839604737,-0.6944970379528291,0.044280356157680806,2
-0.8036883375929983,0.1768620901783221,-0.31399732189802926,-0.6073015949078779,-0.8352747820996511,2
-0.42034034488246996,0.3632727380052725,-0.5303418736482518,-0.43291070881797605,-0.3954972129709851,2
-0.6774639985297758,-0.2891645293890528,-0.5303418736482518,-0.6247406835168683,-0.6593637544481853,2
-0.5372147329039725,0.48754650322323867,-0.1246958391165846,-0.8456358058974107,-0.3954972129709851,2
-0.19126654436032578,0.9535731227906136,0.010519505727304404,-0.22945467504642345,-0.04367515766805363,2
-0.08374210738054327,0.3322042967007804,-0.2599111839604737,-0.45616282696329635,0.044280356157680806,2
-0.2006164954020458,0.3322042967007804,0.010519505727304404,-0.5956755358352175,-0.32953057760168586,2
-0.42969029592418995,0.48754650322323867,-0.5303418736482518,-0.14225923200147275,-0.3954972129709851,2
-0.39229049175730996,0.3322042967007804,-0.5303418736482518,-0.46778888603595625,-0.3954972129709851,2
-0.8878378969684799,0.3011358553962894,-0.5303418736482518,-0.5956755358352175,-0.8352747820996511,2
-0.41099039384075,-0.2891645293890528,-0.3680834598355849,-0.3108370885550447,-0.35151945605811946,2
0.0892319868912809,0.7982309162681552,-0.5303418736482518,-0.5607973586172373,0.044280356157680806,2
-0.32216585894440913,-0.5532462804772312,-0.1246958391165846,-0.7293752151708093,-0.3954972129709851,2
0.009757403036658396,-0.4445067359115111,0.28095019541508254,-0.9909615443056624,0.044280356157680806,2
-0.15854171571430495,0.1768620901783221,0.010519505727304404,-0.5549843290809074,0.044280356157680806,2
-0.3595656631112891,-0.2891645293890528,-0.3680834598355849,-0.45616282696329635,0.044280356157680806,2
-0.17724161779774494,0.7982309162681552,-0.3410403908668071,-0.48522797464494655,0.044280356157680806,2
-0.02296742560936244,-0.16489076417108547,0.010519505727304404,-0.6654318902711784,0.044280356157680806,2
0.2435061790796634,-0.4445067359115111,0.28095019541508254,-1.0549048692052927,0.4840579252863467,2
0.13130676657902174,0.48754650322323867,-0.1246958391165846,-0.438723738354306,0.044280356157680806,2
-0.12581688706828412,0.642888709745697,-0.2599111839604737,-0.28177194087339447,0.044280356157680806,2
-0.07906713185968245,0.48754650322323867,-0.5303418736482518,-0.11900711385615248,0.044280356157680806,2
0.07520706032870006,0.642888709745697,0.010519505727304404,-0.21782861597376357,0.4840579252863467,2
-0.15854171571430495,0.17841551224354749,-0.5303418736482518,-0.6712449198075089,0.044280356157680806,2
-0.23801629956892578,0.02307330572108918,-0.2599111839604737,-0.6247406835168683,0.044280356157680806,2
0.04715720720354006,1.1104687513782971,-0.09765277014780677,-0.28177194087339447,0.044280356157680806,2
0.15935661970418175,1.1104687513782971,0.010519505727304404,-0.49685403371760645,0.044280356157680806,2
-0.20996644644376578,0.642888709745697,-0.5303418736482518,-0.13063317292881235,0.044280356157680806,2
-0.2520412261315066,0.6444421318109224,-0.5303418736482518,0.18908345156934117,0.044280356157680806,2
-0.17724161779774494,0.6444421318109224,-0.5303418736482518,-0.16551135014679305,0.044280356157680806,2
-0.06504220529710328,0.17841551224354749,0.28095019541508254,-0.49685403371760645,0.044280356157680806,2
-0.018292450088501607,0.3492919394182507,-0.2599111839604737,-0.18295043875578287,0.044280356157680806,2
0.14065671762074172,0.4890999252884641,0.010519505727304404,-0.3108370885550447,0.044280356157680806,2
0.20143139939192256,0.3322042967007804,-0.5303418736482518,0.04375771316108951,0.4840579252863467,2
