AVERAGE,MAX,MIN,STD,MEDIAN,CLUSTER,YEAR,MONTH,DAY
32.81,32.81,32.81,0.0,32.81,1,1950,8,15
33.91,33.91,33.91,0.0,33.91,1,1950,8,16
32.81,32.81,32.81,0.0,32.81,1,1950,8,17
33.91,33.91,33.91,0.0,33.91,1,1950,8,19
40.01,40.01,40.01,0.0,40.01,1,1950,8,22
32.21,32.21,32.21,0.0,32.21,1,1950,8,24
32.21,32.21,32.21,0.0,32.21,1,1950,8,26
33.91,33.91,33.91,0.0,33.91,1,1950,8,27
23.91,23.91,23.91,0.0,23.91,1,1950,8,28
32.81,32.81,32.81,0.0,32.81,1,1950,8,30
30.01,30.01,30.01,0.0,30.01,1,1950,9,1
31.11,31.11,31.11,0.0,31.11,1,1950,9,2
26.11,26.11,26.11,0.0,26.11,1,1950,9,3
23.91,23.91,23.91,0.0,23.91,1,1950,9,5
27.81,27.81,27.81,0.0,27.81,1,1950,9,6
30.01,30.01,30.01,0.0,30.01,1,1950,9,7
27.81,27.81,27.81,0.0,27.81,1,1950,9,8
27.81,27.81,27.81,0.0,27.81,1,1950,9,9
32.81,32.81,32.81,0.0,32.81,1,1950,9,10
31.11,31.11,31.11,0.0,31.11,1,1950,9,11
31.11,31.11,31.11,0.0,31.11,1,1950,9,12
31.11,31.11,31.11,0.0,31.11,1,1950,9,13
31.11,31.11,31.11,0.0,31.11,1,1950,9,14
32.21,32.21,32.21,0.0,32.21,1,1950,9,15
32.21,32.21,32.21,0.0,32.21,1,1950,9,17
36.11,36.11,36.11,0.0,36.11,1,1950,9,18
35.01,35.01,35.01,0.0,35.01,1,1950,9,19
35.01,35.01,35.01,0.0,35.01,1,1950,9,20
32.81,32.81,32.81,0.0,32.81,1,1950,9,21
28.91,28.91,28.91,0.0,28.91,1,1950,9,22
27.21,27.21,27.21,0.0,27.21,1,1950,9,23
25.01,25.01,25.01,0.0,25.01,1,1950,9,24
32.21,32.21,32.21,0.0,32.21,1,1950,9,25
25.01,25.01,25.01,0.0,25.01,1,1950,9,26
20.01,20.01,20.01,0.0,20.01,1,1950,9,28
22.81,22.81,22.81,0.0,22.81,1,1950,9,29
23.91,23.91,23.91,0.0,23.91,1,1950,10,1
20.01,20.01,20.01,0.0,20.01,1,1950,10,2
27.21,27.21,27.21,0.0,27.21,1,1950,10,4
26.11,26.11,26.11,0.0,26.11,1,1950,10,5
27.21,27.21,27.21,0.0,27.21,1,1950,10,6
25.01,25.01,25.01,0.0,25.01,1,1950,10,7
30.01,30.01,30.01,0.0,30.01,1,1950,10,9
22.81,22.81,22.81,0.0,22.81,1,1950,10,10
22.81,22.81,22.81,0.0,22.81,1,1950,10,12
22.21,22.21,22.21,0.0,22.21,1,1950,10,16
26.11,26.11,26.11,0.0,26.11,1,1950,10,17
21.11,21.11,21.11,0.0,21.11,1,1950,10,19
21.11,21.11,21.11,0.0,21.11,1,1950,10,20
17.81,17.81,17.81,0.0,17.81,2,1950,10,22
17.21,17.21,17.21,0.0,17.21,2,1950,10,23
21.11,21.11,21.11,0.0,21.11,1,1950,10,25
17.21,17.21,17.21,0.0,17.21,2,1950,10,26
18.91,18.91,18.91,0.0,18.91,1,1950,10,27
20.01,20.01,20.01,0.0,20.01,1,1950,10,28
17.81,17.81,17.81,0.0,17.81,2,1950,10,29
20.01,20.01,20.01,0.0,20.01,1,1950,10,30
26.11,26.11,26.11,0.0,26.11,1,1950,11,1
21.11,21.11,21.11,0.0,21.11,1,1950,11,2
22.21,22.21,22.21,0.0,22.21,1,1950,11,3
21.11,21.11,21.11,0.0,21.11,1,1950,11,4
22.21,22.21,22.21,0.0,22.21,1,1950,11,6
23.91,23.91,23.91,0.0,23.91,1,1950,11,7
20.01,20.01,20.01,0.0,20.01,1,1950,11,8
23.91,23.91,23.91,0.0,23.91,1,1950,11,9
25.01,25.01,25.01,0.0,25.01,1,1950,11,10
22.81,22.81,22.81,0.0,22.81,1,1950,11,11
18.91,18.91,18.91,0.0,18.91,1,1950,11,13
21.11,21.11,21.11,0.0,21.11,1,1950,11,14
18.91,18.91,18.91,0.0,18.91,1,1950,11,15
22.21,22.21,22.21,0.0,22.21,1,1950,11,17
21.11,21.11,21.11,0.0,21.11,1,1950,11,18
22.21,22.21,22.21,0.0,22.21,1,1950,11,19
18.91,18.91,18.91,0.0,18.91,1,1950,11,22
20.01,20.01,20.01,0.0,20.01,1,1950,11,23
20.01,20.01,20.01,0.0,20.01,1,1950,11,24
27.21,27.21,27.21,0.0,27.21,1,1950,11,26
25.01,25.01,25.01,0.0,25.01,1,1950,11,27
22.21,22.21,22.21,0.0,22.21,1,1950,11,29
20.01,20.01,20.01,0.0,20.01,1,1950,11,30
18.91,18.91,18.91,0.0,18.91,1,1950,12,4
11.11,11.11,11.11,0.0,11.11,2,1950,12,6
7.21,7.21,7.21,0.0,7.21,2,1950,12,7
8.91,8.91,8.91,0.0,8.91,2,1950,12,8
15.01,15.01,15.01,0.0,15.01,2,1950,12,10
13.91,13.91,13.91,0.0,13.91,2,1950,12,11
12.21,12.21,12.21,0.0,12.21,2,1950,12,12
13.91,13.91,13.91,0.0,13.91,2,1950,12,15
15.01,15.01,15.01,0.0,15.01,2,1950,12,16
16.11,16.11,16.11,0.0,16.11,2,1950,12,19
17.21,17.21,17.21,0.0,17.21,2,1950,12,20
16.11,16.11,16.11,0.0,16.11,2,1950,12,21
10.01,10.01,10.01,0.0,10.01,2,1950,12,23
12.81,12.81,12.81,0.0,12.81,2,1950,12,24
15.01,15.01,15.01,0.0,15.01,2,1950,12,25
7.21,7.21,7.21,0.0,7.21,2,1950,12,26
5.01,5.01,5.01,0.0,5.01,2,1950,12,27
7.21,7.21,7.21,0.0,7.21,2,1950,12,28
8.91,8.91,8.91,0.0,8.91,2,1950,12,29
11.11,11.11,11.11,0.0,11.11,2,1950,12,31
3.91,3.91,3.91,0.0,3.91,2,1951,1,3
13.91,13.91,13.91,0.0,13.91,2,1951,1,5
11.11,11.11,11.11,0.0,11.11,2,1951,1,6
8.91,8.91,8.91,0.0,8.91,2,1951,1,8
7.81,7.81,7.81,0.0,7.81,2,1951,1,10
12.81,12.81,12.81,0.0,12.81,2,1951,1,13
15.01,15.01,15.01,0.0,15.01,2,1951,1,14
15.01,15.01,15.01,0.0,15.01,2,1951,1,15
15.01,15.01,15.01,0.0,15.01,2,1951,1,16
17.81,17.81,17.81,0.0,17.81,2,1951,1,18
17.81,17.81,17.81,0.0,17.81,2,1951,1,19
17.21,17.21,17.21,0.0,17.21,2,1951,1,20
17.81,17.81,17.81,0.0,17.81,2,1951,1,21
12.81,12.81,12.81,0.0,12.81,2,1951,1,23
7.81,7.81,7.81,0.0,7.81,2,1951,1,24
11.11,11.11,11.11,0.0,11.11,2,1951,1,25
12.21,12.21,12.21,0.0,12.21,2,1951,1,26
10.01,10.01,10.01,0.0,10.01,2,1951,1,27
10.01,10.01,10.01,0.0,10.01,2,1951,1,28
8.91,8.91,8.91,0.0,8.91,2,1951,1,29
8.91,8.91,8.91,0.0,8.91,2,1951,1,30
10.01,10.01,10.01,0.0,10.01,2,1951,1,31
11.11,11.11,11.11,0.0,11.11,2,1951,2,1
10.01,10.01,10.01,0.0,10.01,2,1951,2,2
12.81,12.81,12.81,0.0,12.81,2,1951,2,3
13.91,13.91,13.91,0.0,13.91,2,1951,2,4
10.01,10.01,10.01,0.0,10.01,2,1951,2,6
16.11,16.11,16.11,0.0,16.11,2,1951,2,8
15.01,15.01,15.01,0.0,15.01,2,1951,2,9
15.01,15.01,15.01,0.0,15.01,2,1951,2,10
11.11,11.11,11.11,0.0,11.11,2,1951,2,11
12.81,12.81,12.81,0.0,12.81,2,1951,2,12
13.91,13.91,13.91,0.0,13.91,2,1951,2,13
11.11,11.11,11.11,0.0,11.11,2,1951,2,14
11.11,11.11,11.11,0.0,11.11,2,1951,2,15
13.91,13.91,13.91,0.0,13.91,2,1951,2,17
16.11,16.11,16.11,0.0,16.11,2,1951,2,18
16.11,16.11,16.11,0.0,16.11,2,1951,2,19
17.81,17.81,17.81,0.0,17.81,2,1951,2,20
16.11,16.11,16.11,0.0,16.11,2,1951,2,21
17.21,17.21,17.21,0.0,17.21,2,1951,2,22
17.81,17.81,17.81,0.0,17.81,2,1951,2,23
17.81,17.81,17.81,0.0,17.81,2,1951,2,24
11.11,11.11,11.11,0.0,11.11,2,1951,2,25
12.21,12.21,12.21,0.0,12.21,2,1951,2,26
15.01,15.01,15.01,0.0,15.01,2,1951,2,27
13.91,13.91,13.91,0.0,13.91,2,1951,3,1
10.01,10.01,10.01,0.0,10.01,2,1951,3,2
16.11,16.11,16.11,0.0,16.11,2,1951,3,3
11.11,11.11,11.11,0.0,11.11,2,1951,3,5
12.81,12.81,12.81,0.0,12.81,2,1951,3,7
13.91,13.91,13.91,0.0,13.91,2,1951,3,9
20.01,20.01,20.01,0.0,20.01,1,1951,3,10
18.91,18.91,18.91,0.0,18.91,1,1951,3,11
20.01,20.01,20.01,0.0,20.01,1,1951,3,12
22.81,22.81,22.81,0.0,22.81,1,1951,3,15
27.21,27.21,27.21,0.0,27.21,1,1951,3,17
21.11,21.11,21.11,0.0,21.11,1,1951,3,19
22.21,22.21,22.21,0.0,22.21,1,1951,3,20
22.81,22.81,22.81,0.0,22.81,1,1951,3,21
22.81,22.81,22.81,0.0,22.81,1,1951,3,22
21.11,21.11,21.11,0.0,21.11,1,1951,3,23
22.21,22.21,22.21,0.0,22.21,1,1951,3,25
20.01,20.01,20.01,0.0,20.01,1,1951,3,26
18.91,18.91,18.91,0.0,18.91,1,1951,3,28
23.91,23.91,23.91,0.0,23.91,1,1951,3,29
17.81,17.81,17.81,0.0,17.81,2,1951,3,31
18.91,18.91,18.91,0.0,18.91,1,1951,4,3
22.81,22.81,22.81,0.0,22.81,1,1951,4,6
26.11,26.11,26.11,0.0,26.11,1,1951,4,7
22.21,22.21,22.21,0.0,22.21,1,1951,4,9
21.11,21.11,21.11,0.0,21.11,1,1951,4,10
18.91,18.91,18.91,0.0,18.91,1,1951,4,11
18.91,18.91,18.91,0.0,18.91,1,1951,4,13
20.01,20.01,20.01,0.0,20.01,1,1951,4,16
23.91,23.91,23.91,0.0,23.91,1,1951,4,18
27.21,27.21,27.21,0.0,27.21,1,1951,4,20
18.91,18.91,18.91,0.0,18.91,1,1951,4,21
17.81,17.81,17.81,0.0,17.81,2,1951,4,22
11.11,11.11,11.11,0.0,11.11,2,1951,4,23
17.21,17.21,17.21,0.0,17.21,2,1951,4,24
22.21,22.21,22.21,0.0,22.21,1,1951,4,26
22.81,22.81,22.81,0.0,22.81,1,1951,4,27
23.91,23.91,23.91,0.0,23.91,1,1951,4,28
22.21,22.21,22.21,0.0,22.21,1,1951,4,29
17.81,17.81,17.81,0.0,17.81,2,1951,4,30
16.11,16.11,16.11,0.0,16.11,2,1951,5,2
16.11,16.11,16.11,0.0,16.11,2,1951,5,3
13.91,13.91,13.91,0.0,13.91,2,1951,5,4
21.11,21.11,21.11,0.0,21.11,1,1951,5,5
13.91,13.91,13.91,0.0,13.91,2,1951,5,7
15.01,15.01,15.01,0.0,15.01,2,1951,5,9
10.01,10.01,10.01,0.0,10.01,2,1951,5,10
12.21,12.21,12.21,0.0,12.21,2,1951,5,11
17.81,17.81,17.81,0.0,17.81,2,1951,5,12
20.01,20.01,20.01,0.0,20.01,1,1951,5,14
20.01,20.01,20.01,0.0,20.01,1,1951,5,15
23.91,23.91,23.91,0.0,23.91,1,1951,5,16
27.21,27.21,27.21,0.0,27.21,1,1951,5,17
20.01,20.01,20.01,0.0,20.01,1,1951,5,18
21.11,21.11,21.11,0.0,21.11,1,1951,5,19
32.21,32.21,32.21,0.0,32.21,1,1951,5,22
27.21,27.21,27.21,0.0,27.21,1,1951,5,24
25.01,25.01,25.01,0.0,25.01,1,1951,5,25
22.81,22.81,22.81,0.0,22.81,1,1951,5,26
25.01,25.01,25.01,0.0,25.01,1,1951,5,27
22.21,22.21,22.21,0.0,22.21,1,1951,5,28
21.11,21.11,21.11,0.0,21.11,1,1951,5,30
22.21,22.21,22.21,0.0,22.21,1,1951,5,31
22.81,22.81,22.81,0.0,22.81,1,1951,6,1
27.21,27.21,27.21,0.0,27.21,1,1951,6,2
21.11,21.11,21.11,0.0,21.11,1,1951,6,3
26.11,26.11,26.11,0.0,26.11,1,1951,6,5
28.91,28.91,28.91,0.0,28.91,1,1951,6,6
30.01,30.01,30.01,0.0,30.01,1,1951,6,7
25.01,25.01,25.01,0.0,25.01,1,1951,6,8
28.91,28.91,28.91,0.0,28.91,1,1951,6,9
30.01,30.01,30.01,0.0,30.01,1,1951,6,11
28.91,28.91,28.91,0.0,28.91,1,1951,6,12
30.01,30.01,30.01,0.0,30.01,1,1951,6,14
33.91,33.91,33.91,0.0,33.91,1,1951,6,15
28.91,28.91,28.91,0.0,28.91,1,1951,6,16
32.81,32.81,32.81,0.0,32.81,1,1951,6,17
32.21,32.21,32.21,0.0,32.21,1,1951,6,18
31.11,31.11,31.11,0.0,31.11,1,1951,6,19
30.01,30.01,30.01,0.0,30.01,1,1951,6,21
30.01,30.01,30.01,0.0,30.01,1,1951,6,22
30.01,30.01,30.01,0.0,30.01,1,1951,6,23
27.21,27.21,27.21,0.0,27.21,1,1951,6,27
28.91,28.91,28.91,0.0,28.91,1,1951,6,28
27.21,27.21,27.21,0.0,27.21,1,1951,6,29
31.11,31.11,31.11,0.0,31.11,1,1951,6,30
27.81,27.81,27.81,0.0,27.81,1,1951,7,2
26.11,26.11,26.11,0.0,26.11,1,1951,7,3
27.21,27.21,27.21,0.0,27.21,1,1951,7,4
27.81,27.81,27.81,0.0,27.81,1,1951,7,5
26.11,26.11,26.11,0.0,26.11,1,1951,7,6
26.11,26.11,26.11,0.0,26.11,1,1951,7,7
26.11,26.11,26.11,0.0,26.11,1,1951,7,8
36.11,36.11,36.11,0.0,36.11,1,1951,7,10
32.81,32.81,32.81,0.0,32.81,1,1951,7,11
32.21,32.21,32.21,0.0,32.21,1,1951,7,12
31.11,31.11,31.11,0.0,31.11,1,1951,7,13
25.01,25.01,25.01,0.0,25.01,1,1951,7,14
30.01,30.01,30.01,0.0,30.01,1,1951,7,15
32.21,32.21,32.21,0.0,32.21,1,1951,7,16
31.11,31.11,31.11,0.0,31.11,1,1951,7,17
31.11,31.11,31.11,0.0,31.11,1,1951,7,19
38.91,38.91,38.91,0.0,38.91,1,1951,7,21
25.01,25.01,25.01,0.0,25.01,1,1951,7,23
36.11,36.11,36.11,0.0,36.11,1,1951,7,24
32.21,32.21,32.21,0.0,32.21,1,1951,7,25
28.91,28.91,28.91,0.0,28.91,1,1951,7,26
31.11,31.11,31.11,0.0,31.11,1,1951,7,27
38.91,38.91,38.91,0.0,38.91,1,1951,7,28
40.01,40.01,40.01,0.0,40.01,1,1951,7,29
27.81,27.81,27.81,0.0,27.81,1,1951,7,31
30.01,30.01,30.01,0.0,30.01,1,1951,8,2
32.81,32.81,32.81,0.0,32.81,1,1951,8,3
32.81,32.81,32.81,0.0,32.81,1,1951,8,7
30.01,30.01,30.01,0.0,30.01,1,1951,8,8
32.21,32.21,32.21,0.0,32.21,1,1951,8,9
31.11,31.11,31.11,0.0,31.11,1,1951,8,10
32.81,32.81,32.81,0.0,32.81,1,1951,8,11
32.21,32.21,32.21,0.0,32.21,1,1951,8,12
31.11,31.11,31.11,0.0,31.11,1,1951,8,13
31.11,31.11,31.11,0.0,31.11,1,1951,8,15
32.21,32.21,32.21,0.0,32.21,1,1951,8,17
32.21,32.21,32.21,0.0,32.21,1,1951,8,18
36.11,36.11,36.11,0.0,36.11,1,1951,8,19
32.21,32.21,32.21,0.0,32.21,1,1951,8,20
32.81,32.81,32.81,0.0,32.81,1,1951,8,21
31.11,31.11,31.11,0.0,31.11,1,1951,8,22
33.91,33.91,33.91,0.0,33.91,1,1951,8,23
36.11,36.11,36.11,0.0,36.11,1,1951,8,24
31.11,31.11,31.11,0.0,31.11,1,1951,8,25
35.01,35.01,35.01,0.0,35.01,1,1951,8,26
33.91,33.91,33.91,0.0,33.91,1,1951,8,27
33.91,33.91,33.91,0.0,33.91,1,1951,8,28
33.91,33.91,33.91,0.0,33.91,1,1951,8,29
32.21,32.21,32.21,0.0,32.21,1,1951,8,30
32.81,32.81,32.81,0.0,32.81,1,1951,9,1
33.91,33.91,33.91,0.0,33.91,1,1951,9,5
35.01,35.01,35.01,0.0,35.01,1,1951,9,6
31.11,31.11,31.11,0.0,31.11,1,1951,9,7
28.91,28.91,28.91,0.0,28.91,1,1951,9,8
22.81,22.81,22.81,0.0,22.81,1,1951,9,9
21.11,21.11,21.11,0.0,21.11,1,1951,9,10
22.81,22.81,22.81,0.0,22.81,1,1951,9,11
26.11,26.11,26.11,0.0,26.11,1,1951,9,12
27.21,27.21,27.21,0.0,27.21,1,1951,9,13
30.01,30.01,30.01,0.0,30.01,1,1951,9,14
25.01,25.01,25.01,0.0,25.01,1,1951,9,15
28.91,28.91,28.91,0.0,28.91,1,1951,9,16
27.81,27.81,27.81,0.0,27.81,1,1951,9,17
27.81,27.81,27.81,0.0,27.81,1,1951,9,18
27.81,27.81,27.81,0.0,27.81,1,1951,9,19
30.01,30.01,30.01,0.0,30.01,1,1951,9,20
30.01,30.01,30.01,0.0,30.01,1,1951,9,21
32.21,32.21,32.21,0.0,32.21,1,1951,9,23
30.01,30.01,30.01,0.0,30.01,1,1951,9,24
30.01,30.01,30.01,0.0,30.01,1,1951,9,25
25.01,25.01,25.01,0.0,25.01,1,1951,9,26
28.91,28.91,28.91,0.0,28.91,1,1951,9,27
31.11,31.11,31.11,0.0,31.11,1,1951,9,29
30.01,30.01,30.01,0.0,30.01,1,1951,9,30
19.49,26.81,13.51,4.49,19.11,1,1951,10,1
18.25,23.01,14.11,2.99,17.41,1,1951,10,2
18.23,23.51,13.51,3.3,18.01,1,1951,10,3
18.43,27.41,10.71,5.29,18.91,2,1951,10,4
18.65,26.81,9.11,5.74,18.01,2,1951,10,5
18.54,25.71,10.71,5.24,18.01,2,1951,10,6
19.55,28.01,13.01,4.69,18.81,1,1951,10,7
20.19,27.41,16.31,3.42,19.61,1,1951,10,8
19.7,25.71,16.91,2.61,18.91,1,1951,10,9
19.69,27.81,14.11,3.94,19.61,1,1951,10,10
20.11,29.11,14.61,4.33,19.11,1,1951,10,11
19.36,28.51,14.61,3.64,18.51,1,1951,10,12
19.67,24.11,16.31,1.99,19.61,1,1951,10,13
18.56,22.41,13.01,2.51,18.51,1,1951,10,14
16.27,21.81,11.91,3.68,15.71,2,1951,10,15
16.05,23.51,8.01,5.01,16.11,2,1951,10,16
16.45,24.11,10.21,4.73,15.71,2,1951,10,17
15.92,25.21,9.11,5.19,15.71,2,1951,10,18
16.31,23.01,10.21,4.45,16.31,2,1951,10,19
15.53,19.61,11.31,2.5,14.91,2,1951,10,20
14.5,20.71,8.01,4.32,14.61,2,1951,10,21
15.91,21.81,9.61,3.99,16.31,2,1951,10,22
15.85,23.51,8.51,3.54,14.61,2,1951,10,23
12.3,20.21,4.61,5.22,12.41,2,1951,10,24
11.53,19.11,4.11,5.36,11.91,2,1951,10,25
12.94,23.51,3.51,6.53,13.51,2,1951,10,26
15.17,25.01,5.81,6.16,15.21,2,1951,10,27
17.36,23.51,11.91,3.97,16.91,1,1951,10,28
15.59,21.31,10.71,4.0,14.61,2,1951,10,29
15.73,23.51,7.41,5.22,16.31,2,1951,10,30
16.32,21.31,10.71,3.17,15.71,2,1951,10,31
16.74,23.01,11.31,3.5,15.21,2,1951,11,1
17.25,22.41,12.41,2.89,16.61,1,1951,11,2
14.23,21.81,8.01,4.5,12.71,2,1951,11,3
14.92,23.01,6.31,5.46,14.11,2,1951,11,4
17.75,23.91,12.41,4.02,18.01,1,1951,11,5
15.84,28.91,14.61,2.71,15.21,2,1951,11,6
16.42,22.81,10.21,3.21,16.31,2,1951,11,7
16.16,20.21,13.51,2.04,15.71,2,1951,11,8
14.89,16.31,13.01,0.73,15.21,2,1951,11,9
12.0,14.11,10.21,1.15,11.91,2,1951,11,10
14.09,18.51,10.71,2.44,13.51,2,1951,11,11
14.97,19.61,10.21,2.95,15.46,2,1951,11,12
14.43,17.41,10.21,1.82,14.11,2,1951,11,13
12.53,18.01,7.41,3.46,12.41,2,1951,11,14
13.64,23.51,6.91,4.94,12.41,2,1951,11,15
17.63,26.81,8.51,6.27,16.91,2,1951,11,16
17.58,23.01,14.61,2.69,15.71,2,1951,11,17
17.07,23.01,14.11,2.74,15.71,2,1951,11,18
15.73,18.51,14.11,1.23,15.71,2,1951,11,19
13.2,17.41,10.21,1.96,12.41,2,1951,11,20
14.33,19.11,10.21,2.86,15.21,2,1951,11,21
15.79,18.01,13.51,1.19,15.71,2,1951,11,22
14.46,18.51,10.71,2.47,14.11,2,1951,11,23
13.01,18.51,8.01,3.04,12.71,2,1951,11,24
15.04,22.21,11.91,3.46,13.01,2,1951,11,25
15.32,22.41,10.21,4.02,14.11,2,1951,11,26
14.86,20.21,10.71,3.17,13.81,2,1951,11,27
14.64,22.41,10.71,3.6,13.01,2,1951,11,28
12.58,20.71,8.01,3.81,11.31,2,1951,11,29
13.17,22.41,7.41,5.03,11.91,2,1951,11,30
13.86,22.41,9.11,4.28,13.01,2,1951,12,1
14.63,20.01,9.61,3.09,14.61,2,1951,12,2
15.46,21.31,11.91,2.82,14.61,2,1951,12,3
12.73,20.21,6.91,4.34,12.41,2,1951,12,4
13.31,19.61,7.41,4.34,13.01,2,1951,12,5
13.05,17.41,8.51,2.78,11.91,2,1951,12,6
12.87,18.01,8.51,3.11,11.31,2,1951,12,7
11.29,18.01,5.81,3.83,10.21,2,1951,12,8
12.01,20.21,4.11,5.27,13.01,2,1951,12,9
15.17,23.01,10.21,4.02,13.81,2,1951,12,10
13.31,19.11,8.51,3.22,13.01,2,1951,12,11
13.81,16.91,11.91,1.32,13.51,2,1951,12,12
14.8,21.31,9.61,3.89,13.51,2,1951,12,13
12.95,15.21,10.71,1.24,13.01,2,1951,12,14
13.03,17.41,10.21,2.31,11.91,2,1951,12,15
12.51,18.51,6.91,3.65,11.31,2,1951,12,16
13.41,18.51,9.11,2.73,13.51,2,1951,12,17
12.61,17.21,8.01,2.56,11.91,2,1951,12,18
11.35,17.21,6.31,3.72,10.21,2,1951,12,19
12.14,16.91,7.41,3.0,11.91,2,1951,12,20
8.47,12.81,5.81,1.85,8.01,2,1951,12,21
8.33,15.01,3.51,3.38,8.01,2,1951,12,22
10.28,14.61,6.91,2.39,9.11,2,1951,12,23
10.43,16.91,5.21,3.98,9.61,2,1951,12,24
10.64,17.41,6.31,3.8,9.36,2,1951,12,25
11.72,18.51,6.91,4.26,10.71,2,1951,12,26
13.86,17.41,10.21,2.38,13.51,2,1951,12,27
12.55,14.61,8.51,1.47,13.01,2,1951,12,28
12.09,17.41,5.81,3.59,13.01,2,1951,12,29
12.15,15.71,8.01,2.34,11.91,2,1951,12,30
10.59,19.11,3.01,4.59,9.11,2,1951,12,31
10.43,20.01,5.21,4.85,9.61,2,1952,1,1
11.81,15.71,5.81,2.82,11.31,2,1952,1,2
12.47,16.31,9.61,2.17,11.31,2,1952,1,3
10.01,14.61,4.61,3.01,9.91,2,1952,1,4
7.92,15.71,1.91,4.55,7.41,2,1952,1,5
8.35,16.31,2.41,4.86,7.41,2,1952,1,6
8.24,16.91,1.91,4.94,6.86,2,1952,1,7
9.48,19.61,2.41,5.51,9.61,2,1952,1,8
9.85,14.61,4.11,3.53,10.21,2,1952,1,9
9.95,14.61,5.21,3.19,9.11,2,1952,1,10
8.88,15.71,3.01,4.41,7.96,2,1952,1,11
10.13,15.71,3.51,4.28,11.91,2,1952,1,12
9.03,11.91,4.61,2.35,9.61,2,1952,1,13
7.81,14.11,2.41,4.17,7.41,2,1952,1,14
7.36,13.01,1.91,3.43,6.91,2,1952,1,15
7.25,14.11,1.31,4.16,6.91,2,1952,1,16
8.35,15.71,1.91,4.82,8.51,2,1952,1,17
9.49,15.21,5.21,3.44,8.01,2,1952,1,18
8.02,14.11,3.01,3.63,6.31,2,1952,1,19
7.73,14.61,1.31,4.39,6.91,2,1952,1,20
9.08,13.01,6.31,2.07,8.51,2,1952,1,21
7.69,11.91,2.81,2.54,7.41,2,1952,1,22
8.52,14.61,3.91,3.31,6.91,2,1952,1,23
10.76,14.61,6.91,2.77,11.31,2,1952,1,24
10.92,15.71,8.51,2.08,10.21,2,1952,1,25
11.93,17.21,7.41,2.97,11.91,2,1952,1,26
11.7,26.11,8.01,3.26,11.31,2,1952,1,27
9.61,14.11,5.81,2.88,9.11,2,1952,1,28
9.66,14.11,5.81,3.03,9.61,2,1952,1,29
10.53,13.01,8.51,1.5,10.21,2,1952,1,30
11.15,17.41,6.31,3.46,11.61,2,1952,1,31
11.78,16.91,7.41,2.79,10.71,2,1952,2,1
11.19,18.01,6.91,3.4,9.61,2,1952,2,2
11.17,15.21,8.01,2.45,10.21,2,1952,2,3
10.71,15.21,6.91,2.81,10.21,2,1952,2,4
10.53,16.31,4.61,3.88,10.21,2,1952,2,5
8.81,15.71,3.51,4.33,7.71,2,1952,2,6
8.23,18.01,0.21,5.63,8.01,2,1952,2,7
10.4,19.11,3.51,5.5,8.51,2,1952,2,8
11.22,21.31,4.11,5.43,10.71,2,1952,2,9
11.29,20.71,4.11,5.42,9.61,2,1952,2,10
13.64,21.81,5.21,5.97,13.51,2,1952,2,11
14.2,21.81,6.31,5.16,14.61,2,1952,2,12
13.62,17.81,11.31,2.1,12.41,2,1952,2,13
10.88,16.91,5.81,2.64,10.76,2,1952,2,14
7.82,13.51,2.41,3.88,7.41,2,1952,2,15
8.63,15.71,3.01,4.0,8.51,2,1952,2,16
8.01,13.01,4.11,3.13,7.41,2,1952,2,17
7.64,14.61,0.81,4.91,7.41,2,1952,2,18
8.33,15.71,1.31,5.12,7.81,2,1952,2,19
9.93,16.31,1.91,4.92,11.31,2,1952,2,20
13.05,22.81,6.91,5.02,11.31,2,1952,2,21
13.29,23.51,4.61,6.7,11.91,2,1952,2,22
12.41,20.71,5.21,4.79,11.91,2,1952,2,23
11.82,18.51,8.01,3.6,10.71,2,1952,2,24
11.68,20.71,3.51,5.61,10.71,2,1952,2,25
11.97,21.31,5.81,5.05,11.61,2,1952,2,26
10.96,19.11,3.51,5.08,10.76,2,1952,2,27
12.77,23.01,4.11,6.09,11.91,2,1952,2,28
15.43,28.01,6.91,7.09,14.61,2,1952,2,29
15.24,26.81,6.91,6.54,14.06,2,1952,3,1
14.72,24.11,9.61,4.64,13.51,2,1952,3,2
15.57,23.01,8.51,5.04,14.61,2,1952,3,3
15.89,22.41,11.91,2.98,14.11,2,1952,3,4
14.64,20.21,9.61,3.33,13.01,2,1952,3,5
16.14,27.41,5.81,7.38,15.21,2,1952,3,6
18.87,30.71,9.11,7.82,18.01,2,1952,3,7
18.43,30.21,10.71,6.36,16.91,2,1952,3,8
16.81,23.91,13.51,3.28,14.61,2,1952,3,9
15.13,19.11,12.41,2.24,14.91,2,1952,3,10
16.33,24.11,9.61,4.48,16.31,2,1952,3,11
15.06,22.41,9.61,3.77,14.11,2,1952,3,12
13.31,22.41,5.81,5.51,13.01,2,1952,3,13
15.04,24.61,7.41,5.37,14.11,2,1952,3,14
13.18,18.91,6.31,2.82,13.51,2,1952,3,15
11.0,18.01,3.51,4.96,11.91,2,1952,3,16
11.67,18.51,5.21,4.81,11.31,2,1952,3,17
12.19,20.21,4.61,5.23,12.41,2,1952,3,18
13.81,19.61,9.11,3.54,12.46,2,1952,3,19
13.79,21.81,6.31,5.17,13.26,2,1952,3,20
17.72,29.11,6.91,7.51,16.91,2,1952,3,21
19.47,31.81,9.61,8.02,16.91,2,1952,3,22
16.96,30.01,8.51,6.29,15.71,2,1952,3,23
