AVERAGE,MAX,MIN,STD,MEDIAN,CLUSTER,YEAR,MONTH,DAY
12.21,12.21,12.21,0.0,12.21,1,1949,1,2
8.91,8.91,8.91,0.0,8.91,1,1949,1,3
13.91,13.91,13.91,0.0,13.91,1,1949,1,5
16.11,16.11,16.11,0.0,16.11,2,1949,1,7
11.11,11.11,11.11,0.0,11.11,1,1949,1,9
8.91,8.91,8.91,0.0,8.91,1,1949,1,11
12.21,12.21,12.21,0.0,12.21,1,1949,1,14
15.01,15.01,15.01,0.0,15.01,2,1949,1,15
16.11,16.11,16.11,0.0,16.11,2,1949,1,19
11.11,11.11,11.11,0.0,11.11,1,1949,1,22
16.11,16.11,16.11,0.0,16.11,2,1949,1,24
12.81,12.81,12.81,0.0,12.81,1,1949,1,26
15.01,15.01,15.01,0.0,15.01,2,1949,1,27
16.11,16.11,16.11,0.0,16.11,2,1949,1,28
13.91,13.91,13.91,0.0,13.91,1,1949,1,30
13.91,13.91,13.91,0.0,13.91,1,1949,1,31
6.11,6.11,6.11,0.0,6.11,1,1949,2,2
15.01,15.01,15.01,0.0,15.01,2,1949,2,3
13.36,13.91,12.81,0.55,13.36,1,1949,2,4
14.16,16.11,12.21,1.95,14.16,2,1949,2,9
11.31,13.91,6.11,3.68,13.91,1,1949,2,14
11.11,11.11,11.11,0.0,11.11,1,1949,2,16
12.81,12.81,12.81,0.0,12.81,1,1949,2,17
16.11,16.11,16.11,0.0,16.11,2,1949,2,19
17.81,17.81,17.81,0.0,17.81,2,1949,2,21
15.01,15.01,15.01,0.0,15.01,2,1949,2,25
17.21,17.21,17.21,0.0,17.21,2,1949,2,26
17.21,17.21,17.21,0.0,17.21,2,1949,2,27
11.11,15.01,7.21,3.9,11.11,1,1949,3,1
13.91,13.91,13.91,0.0,13.91,1,1949,3,5
14.16,17.21,11.11,3.05,14.16,2,1949,3,7
10.01,13.91,6.11,3.9,10.01,1,1949,3,8
14.16,16.11,12.21,1.95,14.16,2,1949,3,9
15.01,16.11,13.91,0.9,15.01,2,1949,3,10
16.11,16.11,16.11,0.0,16.11,2,1949,3,17
8.91,8.91,8.91,0.0,8.91,1,1949,3,20
16.96,17.81,16.11,0.85,16.96,2,1949,3,21
11.96,16.11,7.81,4.15,11.96,1,1949,3,25
17.51,17.81,17.21,0.3,17.51,2,1949,3,26
16.41,20.01,12.81,3.6,16.41,2,1949,3,29
17.51,18.91,16.11,1.4,17.51,2,1949,3,31
20.56,22.21,18.91,1.65,20.56,2,1949,4,1
20.01,21.11,18.91,1.1,20.01,2,1949,4,2
21.96,25.01,18.91,3.05,21.96,2,1949,4,3
21.31,25.01,18.91,2.65,20.01,2,1949,4,4
21.66,26.11,17.21,4.45,21.66,2,1949,4,5
23.06,27.21,18.91,4.15,23.06,2,1949,4,6
21.96,23.91,20.01,1.95,21.96,2,1949,4,7
22.51,26.11,18.91,3.6,22.51,2,1949,4,8
22.51,27.81,17.21,5.3,22.51,2,1949,4,9
21.66,26.11,17.21,4.45,21.66,2,1949,4,10
21.11,25.01,17.21,3.9,21.11,2,1949,4,11
17.41,22.21,11.11,4.65,18.91,2,1949,4,12
18.61,21.11,16.11,2.5,18.61,2,1949,4,13
20.56,21.11,20.01,0.55,20.56,2,1949,4,14
21.41,22.81,20.01,1.4,21.41,2,1949,4,15
15.01,17.21,12.81,2.2,15.01,2,1949,4,16
17.51,18.91,16.11,1.4,17.51,2,1949,4,17
18.36,18.91,17.81,0.55,18.36,2,1949,4,18
22.21,22.21,22.21,0.0,22.21,2,1949,4,19
21.11,22.21,20.01,1.1,21.11,2,1949,4,20
18.61,21.11,16.11,2.5,18.61,2,1949,4,21
18.91,20.01,17.81,1.1,18.91,2,1949,4,22
18.06,20.01,16.11,1.95,18.06,2,1949,4,23
13.71,17.81,7.21,4.65,16.11,2,1949,4,24
19.46,20.01,18.91,0.55,19.46,2,1949,4,25
20.56,22.21,18.91,1.65,20.56,2,1949,4,26
17.21,17.21,17.21,0.0,17.21,2,1949,4,27
12.78,17.21,6.11,4.8,15.01,1,1949,4,28
15.21,17.81,10.01,3.68,17.81,2,1949,4,29
16.96,17.81,16.11,0.85,16.96,2,1949,4,30
12.98,16.11,8.91,3.01,13.91,2,1949,5,1
11.88,17.81,2.81,6.51,15.01,1,1949,5,2
16.11,16.11,16.11,0.0,16.11,2,1949,5,3
13.51,17.21,7.21,4.48,16.11,2,1949,5,4
17.21,17.21,17.21,0.0,17.21,2,1949,5,5
18.06,18.91,17.21,0.85,18.06,2,1949,5,6
20.01,21.11,18.91,1.1,20.01,2,1949,5,7
21.11,22.21,20.01,1.1,21.11,2,1949,5,8
21.41,22.81,20.01,1.4,21.41,2,1949,5,9
20.86,22.81,18.91,1.95,20.86,2,1949,5,10
19.16,21.11,17.21,1.95,19.16,2,1949,5,11
22.51,23.91,21.11,1.4,22.51,2,1949,5,12
20.18,22.21,16.11,2.88,22.21,2,1949,5,13
20.01,20.01,20.01,0.0,20.01,2,1949,5,14
20.01,22.21,17.81,2.2,20.01,2,1949,5,15
16.11,20.01,12.21,3.18,16.11,2,1949,5,16
14.28,17.81,8.91,3.86,16.11,2,1949,5,17
15.58,20.01,8.91,4.8,17.81,2,1949,5,18
14.46,18.91,10.01,4.45,14.46,2,1949,5,19
20.56,21.11,20.01,0.55,20.56,2,1949,5,20
21.41,23.91,18.91,2.5,21.41,2,1949,5,21
22.51,25.01,20.01,2.5,22.51,2,1949,5,22
20.86,22.81,18.91,1.95,20.86,2,1949,5,23
21.68,25.01,20.01,2.36,20.01,2,1949,5,24
26.11,30.01,22.21,3.18,26.11,2,1949,5,25
24.08,27.81,22.21,2.64,22.21,2,1949,5,26
21.11,27.21,16.11,4.6,20.01,2,1949,5,27
19.08,21.11,15.01,2.88,21.11,2,1949,5,28
21.66,22.21,21.11,0.55,21.66,2,1949,5,29
20.56,22.21,18.91,1.65,20.56,2,1949,5,30
20.01,22.21,17.81,2.2,20.01,2,1949,5,31
19.71,22.21,17.21,2.5,19.71,2,1949,6,1
20.56,22.21,18.91,1.65,20.56,2,1949,6,2
25.86,28.91,22.81,3.05,25.86,2,1949,6,3
26.68,32.81,22.21,4.49,25.01,2,1949,6,4
27.51,33.91,21.11,6.4,27.51,2,1949,6,5
31.11,35.01,27.21,3.9,31.11,2,1949,6,6
26.11,31.11,21.11,5.0,26.11,2,1949,6,7
22.51,22.81,22.21,0.3,22.51,2,1949,6,8
20.86,22.81,18.91,1.95,20.86,2,1949,6,9
22.51,25.01,20.01,2.5,22.51,2,1949,6,10
18.34,21.11,16.11,2.08,17.81,2,1949,6,11
23.71,27.21,20.01,2.94,23.91,2,1949,6,12
25.56,26.11,25.01,0.55,25.56,2,1949,6,13
22.24,26.11,17.81,3.41,22.81,2,1949,6,14
23.06,25.01,21.11,1.95,23.06,2,1949,6,15
25.01,28.91,21.11,3.18,25.01,2,1949,6,16
25.01,27.21,22.81,1.8,25.01,2,1949,6,17
25.01,26.11,23.91,1.1,25.01,2,1949,6,18
23.34,23.91,22.21,0.8,23.91,2,1949,6,19
24.08,26.11,22.21,1.6,23.91,2,1949,6,20
24.44,27.21,22.21,2.08,23.91,2,1949,6,21
24.16,26.11,22.21,1.95,24.16,2,1949,6,22
23.54,25.01,22.81,1.04,22.81,2,1949,6,23
23.91,26.11,22.81,1.56,22.81,2,1949,6,24
23.34,27.21,20.01,2.96,22.81,2,1949,6,25
19.46,21.11,17.81,1.65,19.46,2,1949,6,26
27.41,27.81,27.21,0.28,27.21,2,1949,6,27
26.96,30.01,23.91,3.05,26.96,2,1949,6,28
26.66,31.11,22.21,4.45,26.66,2,1949,6,29
25.56,30.01,21.11,4.45,25.56,2,1949,6,30
31.41,32.81,30.01,1.4,31.41,2,1949,7,1
30.01,32.21,27.81,2.2,30.01,2,1949,7,2
30.56,36.11,25.01,5.55,30.56,2,1949,7,3
29.46,36.11,22.81,6.65,29.46,2,1949,7,4
27.51,30.01,25.01,2.5,27.51,2,1949,7,5
25.01,27.21,22.81,2.2,25.01,2,1949,7,6
30.56,37.21,23.91,6.65,30.56,2,1949,7,7
26.41,28.91,23.91,2.5,26.41,2,1949,7,8
25.01,26.11,23.91,1.1,25.01,2,1949,7,9
23.91,23.91,23.91,0.0,23.91,2,1949,7,10
23.06,25.01,21.11,1.95,23.06,2,1949,7,11
25.01,26.11,23.91,1.1,25.01,2,1949,7,12
25.86,28.91,22.81,3.05,25.86,2,1949,7,13
28.06,32.21,23.91,4.15,28.06,2,1949,7,14
27.51,31.11,23.91,3.6,27.51,2,1949,7,15
26.41,30.01,22.81,3.6,26.41,2,1949,7,16
26.41,30.01,22.81,3.6,26.41,2,1949,7,17
26.11,30.01,22.21,3.9,26.11,2,1949,7,18
28.36,33.91,22.81,5.55,28.36,2,1949,7,19
29.71,37.21,22.21,7.5,29.71,2,1949,7,20
22.81,22.81,22.81,0.0,22.81,2,1949,7,21
30.31,32.81,27.81,2.5,30.31,2,1949,7,22
28.61,32.21,25.01,3.6,28.61,2,1949,7,23
26.41,28.91,23.91,2.5,26.41,2,1949,7,24
28.36,33.91,22.81,5.55,28.36,2,1949,7,25
32.51,37.81,27.21,5.3,32.51,2,1949,7,26
30.01,35.01,25.01,5.0,30.01,2,1949,7,27
27.21,27.21,27.21,0.0,27.21,2,1949,7,28
31.66,36.11,27.21,4.45,31.66,2,1949,7,29
29.46,36.11,22.81,6.65,29.46,2,1949,7,30
30.01,36.11,23.91,6.1,30.01,2,1949,7,31
31.96,37.81,26.11,5.85,31.96,2,1949,8,1
37.21,37.21,37.21,0.0,37.21,2,1949,8,2
30.01,32.81,27.21,2.8,30.01,2,1949,8,3
27.21,27.21,27.21,0.0,27.21,2,1949,8,4
28.61,32.21,25.01,3.6,28.61,2,1949,8,5
28.06,32.21,23.91,4.15,28.06,2,1949,8,6
30.01,33.91,26.11,3.9,30.01,2,1949,8,7
28.91,35.01,22.81,6.1,28.91,2,1949,8,8
36.11,40.01,32.21,3.9,36.11,2,1949,8,9
31.41,40.01,22.81,8.6,31.41,2,1949,8,10
22.81,22.81,22.81,0.0,22.81,2,1949,8,11
29.16,36.11,22.21,6.95,29.16,2,1949,8,12
26.88,33.91,18.91,6.16,27.81,2,1949,8,13
30.56,35.01,26.11,4.45,30.56,2,1949,8,14
26.11,30.01,22.21,3.9,26.11,2,1949,8,15
38.91,38.91,38.91,0.0,38.91,2,1949,8,16
33.06,37.21,28.91,4.15,33.06,2,1949,8,17
28.91,28.91,28.91,0.0,28.91,2,1949,8,18
32.78,37.21,30.01,3.17,31.11,2,1949,8,19
28.61,32.21,25.01,3.6,28.61,2,1949,8,20
28.61,32.21,25.01,3.6,28.61,2,1949,8,21
32.21,37.21,27.21,5.0,32.21,2,1949,8,22
33.06,35.01,31.11,1.95,33.06,2,1949,8,23
32.61,37.81,27.81,4.09,32.21,2,1949,8,24
29.71,37.21,22.21,7.5,29.71,2,1949,8,25
28.36,33.91,22.81,5.55,28.36,2,1949,8,26
30.01,32.81,27.21,2.8,30.01,2,1949,8,27
25.56,26.11,25.01,0.55,25.56,2,1949,8,28
26.11,27.21,25.01,1.1,26.11,2,1949,8,29
30.01,30.01,30.01,0.0,30.01,2,1949,8,30
28.06,31.11,25.01,3.05,28.06,2,1949,8,31
28.91,30.01,27.81,1.1,28.91,2,1949,9,1
25.01,26.11,23.91,1.1,25.01,2,1949,9,2
26.41,28.91,23.91,2.5,26.41,2,1949,9,3
26.11,26.11,26.11,0.0,26.11,2,1949,9,4
26.41,27.81,25.01,1.4,26.41,2,1949,9,5
26.11,26.11,26.11,0.0,26.11,2,1949,9,6
27.51,27.81,27.21,0.3,27.51,2,1949,9,7
27.51,28.91,26.11,1.4,27.51,2,1949,9,8
23.91,25.01,22.81,1.1,23.91,2,1949,9,9
23.34,26.11,20.01,2.52,23.91,2,1949,9,10
22.21,22.21,22.21,0.0,22.21,2,1949,9,11
25.86,27.81,23.91,1.95,25.86,2,1949,9,12
27.21,27.21,27.21,0.0,27.21,2,1949,9,13
25.01,27.21,22.81,2.2,25.01,2,1949,9,14
26.41,28.91,23.91,2.5,26.41,2,1949,9,15
26.96,28.91,25.01,1.95,26.96,2,1949,9,16
28.06,30.01,26.11,1.95,28.06,2,1949,9,17
27.51,27.81,27.21,0.3,27.51,2,1949,9,18
30.86,37.81,23.91,6.95,30.86,2,1949,9,19
30.01,30.01,30.01,0.0,30.01,2,1949,9,20
25.31,27.81,22.81,2.5,25.31,2,1949,9,21
26.41,27.81,25.01,1.4,26.41,2,1949,9,22
21.96,22.81,21.11,0.85,21.96,2,1949,9,23
21.96,22.81,21.11,0.85,21.96,2,1949,9,24
22.21,22.21,22.21,0.0,22.21,2,1949,9,25
25.01,25.01,25.01,0.0,25.01,2,1949,9,27
26.66,27.21,26.11,0.55,26.66,2,1949,9,28
25.31,27.81,22.81,2.5,25.31,2,1949,9,29
23.61,25.01,22.21,1.4,23.61,2,1949,10,1
24.46,25.01,23.91,0.55,24.46,2,1949,10,2
22.98,25.01,21.11,1.6,22.81,2,1949,10,3
23.61,25.01,22.21,1.4,23.61,2,1949,10,4
25.56,28.91,22.21,3.35,25.56,2,1949,10,5
26.11,30.01,22.21,3.9,26.11,2,1949,10,6
24.46,25.01,23.91,0.55,24.46,2,1949,10,7
23.06,25.01,21.11,1.95,23.06,2,1949,10,8
23.36,23.91,22.81,0.55,23.36,2,1949,10,9
23.14,26.11,21.11,2.15,22.21,2,1949,10,10
30.01,30.01,30.01,0.0,30.01,2,1949,10,11
26.68,31.11,23.91,3.17,25.01,2,1949,10,12
25.86,27.81,23.91,1.95,25.86,2,1949,10,13
25.86,27.81,23.91,1.95,25.86,2,1949,10,14
25.56,26.11,25.01,0.55,25.56,2,1949,10,15
23.61,26.11,21.11,2.5,23.61,2,1949,10,16
23.61,26.11,21.11,2.5,23.61,2,1949,10,17
27.81,27.81,27.81,0.0,27.81,2,1949,10,18
22.51,25.01,20.01,2.5,22.51,2,1949,10,19
22.51,22.81,22.21,0.3,22.51,2,1949,10,20
21.66,22.21,21.11,0.55,21.66,2,1949,10,21
23.06,23.91,22.21,0.85,23.06,2,1949,10,22
21.96,23.91,20.01,1.95,21.96,2,1949,10,23
23.51,27.21,21.11,2.65,22.21,2,1949,10,24
22.98,27.81,20.01,3.45,21.11,2,1949,10,25
18.91,21.11,17.81,1.56,17.81,2,1949,10,26
19.08,20.01,17.21,1.32,20.01,2,1949,10,27
21.31,23.91,18.91,2.05,21.11,2,1949,10,28
21.41,23.91,18.91,2.5,21.41,2,1949,10,29
22.61,25.01,20.01,2.05,22.81,2,1949,10,30
20.56,21.11,20.01,0.55,20.56,2,1949,10,31
20.01,21.11,18.91,1.1,20.01,2,1949,11,1
19.64,22.81,16.11,2.75,20.01,2,1949,11,2
19.44,21.11,16.11,2.36,21.11,2,1949,11,3
18.71,21.11,16.11,2.05,18.91,2,1949,11,4
19.81,22.21,16.11,2.65,21.11,2,1949,11,5
20.01,20.01,20.01,0.0,20.01,2,1949,11,6
16.68,20.01,12.21,3.28,17.81,2,1949,11,7
20.56,22.21,18.91,1.65,20.56,2,1949,11,8
15.94,18.91,11.11,3.45,17.81,2,1949,11,9
21.68,22.81,20.01,1.2,22.21,2,1949,11,10
21.68,23.91,20.01,1.64,21.11,2,1949,11,11
24.16,26.11,22.21,1.95,24.16,2,1949,11,12
22.51,25.01,20.01,2.5,22.51,2,1949,11,13
18.34,20.01,17.21,1.2,17.81,2,1949,11,14
18.91,20.01,17.81,1.1,18.91,2,1949,11,15
16.88,18.91,13.91,2.15,17.81,2,1949,11,17
18.91,18.91,18.91,0.0,18.91,2,1949,11,18
15.56,16.11,15.01,0.55,15.56,2,1949,11,19
13.36,13.91,12.81,0.55,13.36,1,1949,11,20
16.11,17.21,15.01,0.9,16.11,2,1949,11,21
15.56,17.21,13.91,1.65,15.56,2,1949,11,22
13.06,16.11,10.01,3.05,13.06,1,1949,11,23
11.68,15.01,10.01,2.36,10.01,1,1949,11,24
11.96,12.81,11.11,0.85,11.96,1,1949,11,25
16.11,16.11,16.11,0.0,16.11,2,1949,11,26
13.61,15.01,12.21,1.4,13.61,1,1949,11,27
14.46,15.01,13.91,0.55,14.46,2,1949,11,28
15.21,17.81,12.81,2.05,15.01,2,1949,11,29
15.21,17.81,12.81,2.05,15.01,2,1949,11,30
14.71,17.21,12.21,2.5,14.71,2,1949,12,1
15.94,17.81,12.81,2.23,17.21,2,1949,12,2
16.68,18.91,13.91,2.08,17.21,2,1949,12,3
16.96,17.81,16.11,0.85,16.96,2,1949,12,4
14.64,17.81,11.11,2.75,15.01,2,1949,12,5
17.81,17.81,17.81,0.0,17.81,2,1949,12,6
15.01,17.81,11.11,2.84,16.11,2,1949,12,7
18.61,20.01,17.21,1.4,18.61,2,1949,12,8
13.34,16.11,7.81,3.91,16.11,2,1949,12,9
12.51,13.91,11.11,1.4,12.51,1,1949,12,10
7.04,10.01,2.21,3.45,8.91,1,1949,12,11
9.16,11.11,7.21,1.95,9.16,1,1949,12,12
5.21,8.91,2.81,2.65,3.91,1,1949,12,13
11.41,12.81,10.01,1.4,11.41,1,1949,12,14
9.28,12.81,2.21,5.0,12.81,1,1949,12,15
12.98,16.11,8.91,3.01,13.91,2,1949,12,16
15.01,16.11,13.91,1.1,15.01,2,1949,12,17
11.88,15.01,7.81,3.01,12.81,1,1949,12,18
14.16,16.11,12.21,1.95,14.16,2,1949,12,19
11.88,13.91,8.91,2.15,12.81,1,1949,12,20
13.34,17.21,8.91,3.41,13.91,2,1949,12,21
15.86,17.81,13.91,1.95,15.86,2,1949,12,22
14.46,16.11,12.81,1.65,14.46,2,1949,12,23
14.08,17.21,10.01,3.01,15.01,2,1949,12,24
14.46,16.11,12.81,1.65,14.46,2,1949,12,25
12.41,16.11,7.21,3.79,13.91,1,1949,12,26
14.16,16.11,12.21,1.95,14.16,2,1949,12,27
11.11,16.11,7.21,3.72,10.01,1,1949,12,28
15.01,15.01,15.01,0.0,15.01,2,1949,12,29
13.61,16.11,11.11,2.5,13.61,2,1949,12,30
11.41,13.91,8.91,2.5,11.41,1,1949,12,31
9.28,12.81,2.81,4.58,12.21,1,1950,1,1
9.64,15.01,3.91,4.54,10.01,1,1950,1,2
9.71,12.21,7.21,2.5,9.71,1,1950,1,3
13.06,15.01,11.11,1.95,13.06,1,1950,1,4
14.46,16.11,12.81,1.65,14.46,2,1950,1,5
12.21,17.21,7.21,4.08,12.21,1,1950,1,6
11.84,16.11,7.21,3.64,12.21,1,1950,1,7
14.44,17.21,11.11,2.52,15.01,2,1950,1,8
10.01,16.11,2.81,5.49,11.11,1,1950,1,9
12.81,12.81,12.81,0.0,12.81,1,1950,1,10
12.04,17.21,6.11,4.56,12.81,1,1950,1,11
12.41,15.01,10.01,2.05,12.21,1,1950,1,12
14.71,17.21,12.21,2.5,14.71,2,1950,1,13
14.46,16.11,12.81,1.65,14.46,2,1950,1,14
14.46,16.11,12.81,1.65,14.46,2,1950,1,15
16.11,17.21,15.01,1.1,16.11,2,1950,1,16
14.46,15.01,13.91,0.55,14.46,2,1950,1,17
12.81,12.81,12.81,0.0,12.81,1,1950,1,18
11.66,12.21,11.11,0.55,11.66,1,1950,1,19
11.11,12.21,10.01,1.1,11.11,1,1950,1,20
9.08,11.11,5.01,2.88,11.11,1,1950,1,21
11.11,11.11,11.11,0.0,11.11,1,1950,1,22
11.96,13.91,10.01,1.95,11.96,1,1950,1,23
11.96,13.91,10.01,1.95,11.96,1,1950,1,24
12.51,12.81,12.21,0.3,12.51,1,1950,1,25
11.96,12.81,11.11,0.85,11.96,1,1950,1,26
14.16,16.11,12.21,1.95,14.16,2,1950,1,27
14.71,17.21,12.21,2.5,14.71,2,1950,1,28
15.01,17.81,12.21,2.8,15.01,2,1950,1,29
12.04,15.01,8.91,2.49,12.21,1,1950,1,30
12.04,16.11,7.21,3.67,12.81,1,1950,1,31
10.01,12.21,7.81,2.2,10.01,1,1950,2,1
12.81,12.81,12.81,0.0,12.81,1,1950,2,2
13.91,13.91,13.91,0.0,13.91,1,1950,2,3
13.91,13.91,13.91,0.0,13.91,1,1950,2,4
12.51,16.11,8.91,3.6,12.51,1,1950,2,5
13.34,17.21,8.91,3.41,13.91,2,1950,2,6
11.96,12.81,11.11,0.85,11.96,1,1950,2,7
12.81,12.81,12.81,0.0,12.81,1,1950,2,8
17.21,17.21,17.21,0.0,17.21,2,1950,2,9
15.56,17.21,13.91,1.65,15.56,2,1950,2,10
16.31,17.81,13.91,1.71,17.21,2,1950,2,11
12.78,16.11,10.01,2.52,12.21,1,1950,2,12
12.61,13.91,10.01,1.84,13.91,1,1950,2,13
12.21,12.21,12.21,0.0,12.21,1,1950,2,14
15.56,16.11,15.01,0.55,15.56,2,1950,2,15
17.81,17.81,17.81,0.0,17.81,2,1950,2,16
15.38,17.21,13.91,1.37,15.01,2,1950,2,17
16.11,18.91,12.21,2.84,17.21,2,1950,2,19
15.31,17.81,12.81,2.5,15.31,2,1950,2,20
18.91,18.91,18.91,0.0,18.91,2,1950,2,21
16.84,21.11,12.21,3.64,17.21,2,1950,2,22
13.91,13.91,13.91,0.0,13.91,1,1950,2,23
14.81,17.21,11.11,2.65,16.11,2,1950,2,24
12.81,12.81,12.81,0.0,12.81,1,1950,2,26
12.41,16.11,7.21,3.79,13.91,1,1950,2,27
12.78,16.11,7.21,3.96,15.01,1,1950,2,28
13.91,13.91,13.91,0.0,13.91,1,1950,3,1
14.46,15.01,13.91,0.55,14.46,2,1950,3,2
13.14,16.11,11.11,2.15,12.21,1,1950,3,3
13.91,13.91,13.91,0.0,13.91,1,1950,3,4
17.21,17.21,17.21,0.0,17.21,2,1950,3,5
17.81,17.81,17.81,0.0,17.81,2,1950,3,6
16.11,16.11,16.11,0.0,16.11,2,1950,3,7
20.01,20.01,20.01,0.0,20.01,2,1950,3,8
16.68,20.01,12.81,2.96,17.21,2,1950,3,9
15.56,16.11,15.01,0.55,15.56,2,1950,3,10
13.71,17.21,7.81,4.2,16.11,2,1950,3,11
14.08,17.21,7.81,4.43,17.21,1,1950,3,12
12.51,15.01,10.01,2.5,12.51,1,1950,3,13
17.04,17.81,16.11,0.7,17.21,2,1950,3,14
16.96,18.91,15.01,1.95,16.96,2,1950,3,15
18.06,18.91,17.21,0.85,18.06,2,1950,3,16
17.81,17.81,17.81,0.0,17.81,2,1950,3,17
16.11,16.11,16.11,0.0,16.11,2,1950,3,18
16.96,18.91,15.01,1.95,16.96,2,1950,3,19
15.74,17.21,15.01,1.04,15.01,2,1950,3,20
21.11,21.11,21.11,0.0,21.11,2,1950,3,21
17.81,17.81,17.81,0.0,17.81,2,1950,3,22
21.96,25.01,18.91,3.05,21.96,2,1950,3,23
22.04,25.01,20.01,2.15,21.11,2,1950,3,24
25.01,25.01,25.01,0.0,25.01,2,1950,3,25
18.61,20.01,17.21,1.4,18.61,2,1950,3,26
17.51,17.81,17.21,0.3,17.51,2,1950,3,27
7.81,12.81,2.81,5.0,7.81,1,1950,3,28
11.68,16.11,5.01,4.8,13.91,1,1950,3,29
10.56,13.91,7.21,3.35,10.56,1,1950,3,31
15.01,16.11,13.91,1.1,15.01,2,1950,4,1
17.21,17.21,17.21,0.0,17.21,2,1950,4,2
15.01,15.01,15.01,0.0,15.01,2,1950,4,3
16.11,16.11,16.11,0.0,16.11,2,1950,4,4
17.98,18.91,17.21,0.7,17.81,2,1950,4,5
17.21,17.21,17.21,0.0,17.21,2,1950,4,6
18.91,20.01,17.81,1.1,18.91,2,1950,4,7
18.36,18.91,17.81,0.55,18.36,2,1950,4,8
22.51,27.21,17.81,4.7,22.51,2,1950,4,9
18.91,18.91,18.91,0.0,18.91,2,1950,4,10
20.01,22.21,17.81,2.2,20.01,2,1950,4,12
17.24,20.01,12.81,3.17,18.91,2,1950,4,13
14.46,15.01,13.91,0.55,14.46,2,1950,4,14
15.56,17.21,13.91,1.65,15.56,2,1950,4,15
14.44,17.21,11.11,2.52,15.01,2,1950,4,16
18.36,18.91,17.81,0.55,18.36,2,1950,4,17
15.86,18.91,12.81,3.05,15.86,2,1950,4,18
14.46,15.01,13.91,0.55,14.46,2,1950,4,19
16.96,17.81,16.11,0.85,16.96,2,1950,4,20
15.01,17.81,10.01,3.54,17.21,2,1950,4,21
18.36,18.91,17.81,0.55,18.36,2,1950,4,22
20.56,21.11,20.01,0.55,20.56,2,1950,4,24
22.51,22.81,22.21,0.3,22.51,2,1950,4,25
13.71,17.21,8.91,3.51,15.01,2,1950,4,26
15.94,18.91,10.01,4.2,18.91,2,1950,4,27
19.46,20.01,18.91,0.55,19.46,2,1950,4,28
15.01,17.81,12.21,2.8,15.01,2,1950,4,29
18.91,20.01,17.81,1.1,18.91,2,1950,4,30
22.81,22.81,22.81,0.0,22.81,2,1950,5,1
17.81,17.81,17.81,0.0,17.81,2,1950,5,4
20.01,22.21,17.81,2.2,20.01,2,1950,5,5
20.01,20.01,20.01,0.0,20.01,2,1950,5,6
20.01,20.01,20.01,0.0,20.01,2,1950,5,7
22.81,22.81,22.81,0.0,22.81,2,1950,5,8
21.11,21.11,21.11,0.0,21.11,2,1950,5,9
22.81,22.81,22.81,0.0,22.81,2,1950,5,10
15.86,18.91,12.81,3.05,15.86,2,1950,5,11
17.21,17.21,17.21,0.0,17.21,2,1950,5,12
21.11,22.21,20.01,1.1,21.11,2,1950,5,13
20.01,21.11,18.91,1.1,20.01,2,1950,5,14
22.81,22.81,22.81,0.0,22.81,2,1950,5,15
21.11,21.11,21.11,0.0,21.11,2,1950,5,16
17.51,20.01,15.01,2.5,17.51,2,1950,5,18
22.61,27.81,20.01,3.68,20.01,2,1950,5,19
27.81,27.81,27.81,0.0,27.81,2,1950,5,20
18.34,22.21,13.91,3.41,18.91,2,1950,5,22
20.86,23.91,17.81,3.05,20.86,2,1950,5,25
19.46,21.11,17.81,1.65,19.46,2,1950,5,26
22.81,22.81,22.81,0.0,22.81,2,1950,5,27
26.11,26.11,26.11,0.0,26.11,2,1950,5,28
20.31,22.81,17.81,2.5,20.31,2,1950,5,29
25.01,25.01,25.01,0.0,25.01,2,1950,5,31
20.01,20.01,20.01,0.0,20.01,2,1950,6,1
27.81,27.81,27.81,0.0,27.81,2,1950,6,2
27.98,32.21,23.91,3.39,27.81,2,1950,6,3
27.21,27.21,27.21,0.0,27.21,2,1950,6,4
22.21,22.21,22.21,0.0,22.21,2,1950,6,6
18.91,18.91,18.91,0.0,18.91,2,1950,6,7
20.01,20.01,20.01,0.0,20.01,2,1950,6,8
17.81,22.81,12.81,5.0,17.81,2,1950,6,9
23.91,23.91,23.91,0.0,23.91,2,1950,6,10
25.01,25.01,25.01,0.0,25.01,2,1950,6,12
27.81,27.81,27.81,0.0,27.81,2,1950,6,13
12.81,12.81,12.81,0.0,12.81,1,1950,6,14
25.56,26.11,25.01,0.55,25.56,2,1950,6,15
25.01,25.01,25.01,0.0,25.01,2,1950,6,17
25.01,26.11,23.91,1.1,25.01,2,1950,6,18
25.56,26.11,25.01,0.55,25.56,2,1950,6,19
18.91,18.91,18.91,0.0,18.91,2,1950,6,20
21.11,21.11,21.11,0.0,21.11,2,1950,6,21
26.11,26.11,26.11,0.0,26.11,2,1950,6,22
25.86,27.81,23.91,1.95,25.86,2,1950,6,23
24.46,26.11,22.81,1.65,24.46,2,1950,6,24
27.21,27.21,27.21,0.0,27.21,2,1950,6,25
30.01,30.01,30.01,0.0,30.01,2,1950,6,26
37.21,37.21,37.21,0.0,37.21,2,1950,6,27
27.81,27.81,27.81,0.0,27.81,2,1950,6,28
38.91,38.91,38.91,0.0,38.91,2,1950,6,29
35.01,35.01,35.01,0.0,35.01,2,1950,7,2
27.21,27.21,27.21,0.0,27.21,2,1950,7,4
22.61,26.11,18.91,2.94,22.81,2,1950,7,5
